date,open,high,low,close,5ma,20ma,60ma,120ma,trading
2012-06-29,"4,873","4,936","4,784","4,936","4,833.40","4,834.60","5,374.95","6,628.04","73,324"
2012-07-02,"4,949","5,056","4,892","4,911","4,837.20","4,827.35","5,346.05","6,609.38","67,146"
2012-07-03,"4,993","4,999","4,904","4,949","4,882.80","4,841.00","5,323.17","6,582.33","76,588"
2012-07-04,"4,980","5,094","4,942","5,062","4,944.80","4,864.40","5,301.02","6,554.63","104,012"
2012-07-05,"5,094","5,094","4,999","5,025","4,976.60","4,883.10","5,279.30","6,528.22","57,741"
2012-07-06,"5,044","5,094","4,904","4,961","4,981.60","4,908.10","5,259.68","6,501.00","82,143"
2012-07-09,"4,898","4,961","4,866","4,961","4,991.60","4,919.80","5,239.85","6,471.42","102,367"
2012-07-10,"4,961","4,968","4,879","4,936","4,989.00","4,929.60","5,220.55","6,442.15","105,913"
2012-07-11,"4,879","4,936","4,835","4,917","4,960.00","4,937.85","5,197.25","6,409.83","67,429"
2012-07-12,"4,917","5,347","4,873","5,151","4,985.20","4,950.50","5,177.63","6,380.24","703,157"
2012-07-13,"5,195","5,208","4,873","5,088","5,010.60","4,960.65","5,158.12","6,354.08","278,269"
2012-07-16,"5,062","5,423","5,012","5,379","5,094.20","4,979.00","5,143.57","6,329.83","748,047"
2012-07-17,"5,347","5,505","5,303","5,347","5,176.40","4,996.40","5,129.00","6,305.83","354,767"
2012-07-18,"5,404","5,512","5,322","5,328","5,258.60","5,010.30","5,115.82","6,278.51","395,800"
2012-07-19,"5,341","5,442","5,157","5,157","5,259.80","5,012.50","5,102.63","6,251.35","291,779"
2012-07-20,"5,176","5,240","5,119","5,157","5,273.60","5,024.80","5,092.08","6,224.19","124,336"
2012-07-23,"5,126","5,157","4,778","4,873","5,172.40","5,023.85","5,078.80","6,194.67","311,685"
2012-07-24,"4,746","4,847","4,594","4,771","5,057.20","5,026.35","5,064.23","6,165.61","120,434"
2012-07-25,"4,632","4,714","4,506","4,601","4,911.80","5,018.80","5,047.58","6,135.13","139,259"
2012-07-26,"4,556","4,607","4,265","4,385","4,757.40","4,994.75","5,026.80","6,100.22","313,793"
2012-07-27,"4,398","4,487","4,385","4,385","4,603.00","4,967.20","5,004.97","6,067.94","147,439"
2012-07-30,"4,392","4,487","4,328","4,354","4,499.20","4,939.35","4,981.98","6,037.25","106,234"
2012-07-31,"4,316","4,398","4,278","4,303","4,405.60","4,907.05","4,957.62","6,005.34","117,735"
2012-08-01,"4,309","4,398","4,303","4,328","4,351.00","4,870.35","4,936.93","5,974.43","53,360"
2012-08-02,"4,335","4,385","4,120","4,208","4,315.60","4,829.50","4,914.47","5,940.68","123,538"
2012-08-03,"4,177","4,259","4,145","4,246","4,287.80","4,793.75","4,895.58","5,907.25","72,717"
2012-08-06,"4,316","4,360","4,290","4,290","4,275.00","4,760.20","4,877.33","5,871.81","44,454"
2012-08-07,"4,290","4,335","4,246","4,278","4,270.00","4,727.30","4,857.93","5,838.90","36,761"
2012-08-08,"4,271","4,335","4,252","4,252","4,254.80","4,694.05","4,839.25","5,806.83","94,145"
2012-08-09,"4,215","4,398","4,215","4,347","4,282.60","4,653.85","4,823.63","5,776.62","64,095"
2012-08-10,"4,398","4,468","4,347","4,468","4,327.00","4,622.85","4,810.98","5,748.46","77,470"
2012-08-13,"4,480","4,525","4,436","4,436","4,356.20","4,575.70","4,797.17","5,718.19","85,499"
2012-08-14,"4,487","4,525","4,442","4,480","4,396.60","4,532.35","4,788.72","5,689.87","109,954"
2012-08-16,"4,499","4,575","4,474","4,487","4,443.60","4,490.30","4,784.40","5,662.39","87,960"
2012-08-17,"4,487","4,537","4,449","4,506","4,475.40","4,457.75","4,777.87","5,633.50","83,085"
2012-08-20,"4,493","4,626","4,461","4,531","4,488.00","4,426.45","4,773.75","5,605.34","141,209"
2012-08-21,"4,499","4,550","4,468","4,480","4,496.80","4,406.80","4,766.47","5,577.55","100,780"
2012-08-22,"4,512","4,512","4,449","4,455","4,491.80","4,391.00","4,758.67","5,549.81","59,680"
2012-08-23,"4,430","4,506","4,411","4,449","4,484.20","4,383.40","4,749.28","5,522.28","101,801"
2012-08-24,"4,499","4,550","4,430","4,518","4,486.60","4,390.05","4,741.90","5,494.28","50,151"
2012-08-27,"4,518","4,518","4,398","4,461","4,472.60","4,393.85","4,731.88","5,466.58","104,603"
2012-08-28,"4,430","4,480","4,360","4,411","4,458.80","4,396.70","4,721.13","5,439.53","121,523"
2012-08-29,"4,385","4,411","4,265","4,297","4,427.20","4,396.40","4,714.82","5,411.53","211,916"
2012-08-30,"4,335","4,335","4,234","4,240","4,385.40","4,392.00","4,708.92","5,382.27","93,461"
2012-08-31,"4,215","4,297","4,189","4,265","4,334.80","4,394.85","4,702.48","5,353.48","96,612"
2012-09-03,"4,259","4,322","4,252","4,265","4,295.60","4,395.80","4,699.22","5,324.68","67,415"
2012-09-04,"4,303","4,556","4,259","4,506","4,314.60","4,406.60","4,695.53","5,296.84","317,254"
2012-09-05,"4,537","4,582","4,468","4,518","4,358.80","4,418.60","4,691.83","5,269.89","180,080"
2012-09-06,"4,531","4,670","4,461","4,544","4,419.60","4,433.20","4,688.37","5,244.74","157,526"
2012-09-07,"4,683","4,683","4,550","4,588","4,484.20","4,445.25","4,683.20","5,219.69","127,245"
2012-09-10,"4,588","4,632","4,544","4,594","4,550.00","4,451.55","4,678.35","5,195.75","76,337"
2012-09-11,"4,563","4,892","4,493","4,714","4,591.60","4,465.45","4,673.38","5,174.92","183,187"
2012-09-12,"4,771","4,771","4,645","4,657","4,619.40","4,474.30","4,667.68","5,153.61","83,597"
2012-09-13,"4,708","4,708","4,620","4,664","4,643.40","4,483.15","4,661.25","5,131.57","120,274"
2012-09-14,"4,714","4,816","4,676","4,683","4,662.40","4,492.00","4,654.08","5,111.53","255,926"
2012-09-17,"4,651","4,733","4,544","4,620","4,667.60","4,496.45","4,649.23","5,090.98","112,316"
2012-09-18,"4,968","5,012","4,771","4,771","4,679.00","4,511.00","4,647.22","5,072.73","552,052"
2012-09-19,"4,841","4,898","4,778","4,841","4,715.80","4,530.30","4,649.22","5,056.91","151,435"
2012-09-20,"4,790","5,037","4,784","5,025","4,788.00","4,559.10","4,653.77","5,044.73","234,397"
2012-09-21,"5,056","5,176","4,892","5,050","4,861.40","4,585.70","4,656.83","5,031.18","424,517"
2012-09-24,"5,126","5,126","4,911","4,942","4,925.80","4,609.75","4,656.93","5,015.94","147,485"
2012-09-25,"4,980","4,980","4,778","4,835","4,938.60","4,630.95","4,655.67","5,000.86","153,834"
2012-09-26,"4,809","4,873","4,727","4,727","4,915.80","4,652.45","4,651.97","4,987.57","82,530"
2012-09-27,"4,746","4,866","4,670","4,866","4,884.00","4,683.75","4,648.70","4,974.86","143,844"
2012-09-28,"4,873","4,923","4,809","4,866","4,847.20","4,713.80","4,646.05","4,962.68","67,715"
2012-10-02,"4,828","5,050","4,828","4,999","4,858.60","4,750.50","4,646.68","4,953.18","129,283"
2012-10-04,"4,999","5,062","4,911","4,936","4,878.80","4,772.00","4,646.27","4,943.06","108,892"
2012-10-05,"4,936","5,050","4,873","4,987","4,930.80","4,795.45","4,647.12","4,933.83","182,599"
2012-10-08,"5,006","5,044","4,911","4,949","4,947.40","4,815.70","4,647.65","4,922.45","98,306"
2012-10-09,"4,917","5,025","4,816","4,885","4,951.20","4,830.55","4,643.22","4,910.43","117,578"
2012-10-10,"4,885","4,885","4,683","4,714","4,894.20","4,836.55","4,636.98","4,897.55","219,536"
2012-10-11,"4,714","4,740","4,512","4,620","4,831.00","4,831.85","4,624.33","4,883.95","145,162"
2012-10-12,"4,651","4,651","4,468","4,556","4,744.80","4,826.80","4,611.15","4,870.08","160,599"
2012-10-15,"4,531","4,582","4,303","4,404","4,635.80","4,813.80","4,595.75","4,855.78","300,416"
2012-10-16,"4,455","4,556","4,430","4,556","4,570.00","4,807.45","4,585.73","4,844.18","139,327"
2012-10-17,"4,594","4,657","4,556","4,620","4,551.20","4,807.45","4,576.78","4,834.43","75,495"
2012-10-18,"4,620","4,620","4,537","4,607","4,548.60","4,799.25","4,572.35","4,825.58","88,913"
2012-10-19,"4,550","4,689","4,525","4,607","4,558.80","4,787.55","4,569.62","4,816.93","91,214"
2012-10-22,"5,297","5,297","5,025","5,094","4,696.80","4,791.00","4,577.83","4,812.71","4,853,022"
2012-10-23,"4,885","5,050","4,670","4,771","4,739.80","4,777.05","4,584.27","4,805.53","2,173,944"
2012-10-24,"4,626","4,721","4,461","4,493","4,714.40","4,754.60","4,586.07","4,795.52","1,055,535"
2012-10-25,"4,493","4,525","4,335","4,366","4,666.20","4,731.15","4,586.27","4,784.13","477,551"
2012-10-26,"4,366","4,411","4,215","4,240","4,592.80","4,706.80","4,585.22","4,771.42","315,446"
2012-10-29,"4,183","4,259","3,987","4,018","4,377.60","4,664.40","4,580.05","4,758.49","283,727"
2012-10-30,"3,987","4,113","3,974","4,069","4,237.20","4,624.55","4,577.73","4,746.10","126,794"
2012-10-31,"4,088","4,139","4,063","4,088","4,156.20","4,579.00","4,575.10","4,735.34","113,590"
2012-11-01,"4,126","4,126","3,936","3,942","4,071.40","4,529.30","4,569.30","4,723.32","162,012"
2012-11-02,"3,999","4,075","3,955","3,987","4,020.80","4,479.30","4,564.45","4,711.19","187,258"
2012-11-05,"3,980","4,018","3,923","4,018","4,020.80","4,432.75","4,560.55","4,699.90","115,399"
2012-11-06,"4,031","4,132","3,987","4,107","4,028.40","4,393.85","4,556.55","4,690.09","126,894"
2012-11-07,"4,120","4,170","4,069","4,164","4,043.60","4,366.35","4,551.48","4,681.23","70,119"
2012-11-08,"4,113","4,145","4,025","4,063","4,067.80","4,338.50","4,545.27","4,671.22","101,691"
2012-11-09,"4,063","4,069","3,968","3,980","4,066.40","4,309.70","4,536.93","4,662.83","87,238"
2012-11-12,"3,980","4,018","3,955","3,987","4,060.20","4,288.85","4,528.60","4,656.50","53,210"
2012-11-13,"4,006","4,037","3,866","3,917","4,022.20","4,256.90","4,518.78","4,648.33","102,754"
2012-11-14,"3,942","3,961","3,474","3,474","3,884.20","4,199.60","4,501.17","4,637.46","495,421"
2012-11-15,"3,386","3,506","3,164","3,189","3,709.40","4,128.70","4,479.65","4,623.06","369,687"
2012-11-16,"3,196","3,303","3,170","3,259","3,565.20","4,061.30","4,459.72","4,609.19","192,719"
2012-11-19,"3,265","3,424","3,265","3,379","3,443.60","3,975.55","4,441.88","4,595.58","83,782"
2012-11-20,"3,386","3,531","3,354","3,506","3,361.40","3,912.30","4,425.02","4,583.46","103,155"
2012-11-21,"3,506","3,620","3,461","3,575","3,381.60","3,866.40","4,410.25","4,571.07","111,834"
2012-11-22,"3,544","3,607","3,518","3,531","3,450.00","3,824.65","4,395.58","4,558.36","64,455"
2012-11-23,"3,582","3,765","3,455","3,765","3,551.20","3,800.90","4,386.72","4,550.77","121,313"
2012-11-26,"3,715","3,784","3,670","3,753","3,626.00","3,787.65","4,378.60","4,543.76","63,829"
2012-11-27,"3,753","3,753","3,689","3,715","3,667.80","3,769.95","4,369.43","4,535.96","35,445"
2012-11-28,"3,746","3,854","3,651","3,797","3,712.20","3,755.40","4,361.63","4,530.43","61,159"
2012-11-29,"3,797","3,847","3,740","3,797","3,765.40","3,748.15","4,349.82","4,522.68","84,240"
2012-11-30,"3,810","3,835","3,740","3,740","3,760.40","3,735.80","4,336.85","4,514.34","30,028"
2012-12-03,"3,740","3,911","3,702","3,911","3,792.00","3,730.45","4,326.30","4,507.33","94,962"
2012-12-04,"3,936","3,974","3,860","3,917","3,832.40","3,720.95","4,315.12","4,499.16","35,927"
2012-12-05,"3,974","3,974","3,860","3,860","3,845.00","3,705.75","4,302.88","4,490.62","70,269"
2012-12-06,"3,797","3,866","3,797","3,829","3,851.40","3,694.05","4,288.13","4,480.76","40,413"
2012-12-07,"3,829","3,860","3,772","3,772","3,857.80","3,683.65","4,273.38","4,470.53","40,717"
2012-12-10,"3,740","3,860","3,715","3,835","3,842.60","3,676.05","4,259.57","4,460.41","25,516"
2012-12-11,"3,784","3,829","3,702","3,791","3,817.40","3,669.75","4,244.70","4,449.39","79,238"
2012-12-12,"3,778","3,854","3,689","3,753","3,796.00","3,683.70","4,230.25","4,439.74","124,562"
2012-12-13,"3,829","3,829","3,778","3,784","3,787.00","3,713.45","4,213.80","4,430.51","31,370"
2012-12-14,"3,778","3,860","3,677","3,791","3,790.80","3,740.05","4,196.30","4,422.76","56,941"
2012-12-17,"3,765","3,829","3,753","3,778","3,779.40","3,760.00","4,175.52","4,414.64","24,469"
2012-12-18,"3,778","3,841","3,670","3,759","3,773.00","3,772.65","4,154.00","4,405.42","52,132"
2012-12-20,"3,759","3,803","3,753","3,753","3,773.00","3,781.55","4,134.18","4,395.56","28,715"
2012-12-21,"3,689","3,797","3,689","3,721","3,760.40","3,791.05","4,115.62","4,385.64","23,441"
2012-12-24,"3,683","3,746","3,683","3,721","3,746.40","3,788.85","4,098.85","4,375.41","21,477"
2012-12-26,"3,689","3,778","3,664","3,664","3,723.60","3,784.40","4,078.82","4,363.76","55,653"
2012-12-27,"3,664","3,721","3,651","3,658","3,703.40","3,781.55","4,058.68","4,352.37","15,668"
2012-12-28,"3,702","3,702","3,639","3,658","3,684.40","3,774.60","4,036.33","4,341.51","33,271"
2013-01-02,"3,696","3,753","3,639","3,746","3,689.40","3,772.05","4,016.50","4,331.38","25,864"
2013-01-03,"3,753","3,885","3,753","3,841","3,713.40","3,777.10","3,997.40","4,322.26","74,185"
2013-01-04,"3,892","3,892","3,753","3,753","3,731.20","3,769.20","3,977.47","4,312.56","56,374"
2013-01-07,"3,753","3,791","3,734","3,759","3,751.40","3,761.30","3,958.70","4,300.96","29,709"
2013-01-08,"3,765","3,841","3,734","3,765","3,772.80","3,756.55","3,942.88","4,289.93","73,630"
2013-01-09,"3,772","4,031","3,772","3,949","3,813.40","3,762.55","3,931.70","4,278.02","165,970"
2013-01-10,"3,987","4,094","3,949","4,012","3,847.60","3,774.55","3,922.63","4,266.89","119,626"
2013-01-11,"3,987","4,227","3,987","4,183","3,933.60","3,791.95","3,918.95","4,257.35","474,490"
2013-01-14,"4,240","4,594","4,196","4,493","4,080.40","3,827.05","3,917.90","4,251.82","745,852"
2013-01-15,"4,518","4,537","4,354","4,455","4,218.40","3,862.15","3,915.15","4,245.97","272,323"
2013-01-16,"4,436","4,556","4,373","4,373","4,303.20","3,891.60","3,911.25","4,241.80","139,062"
2013-01-17,"4,366","4,512","4,354","4,461","4,393.00","3,925.10","3,908.82","4,239.22","195,798"
2013-01-18,"4,468","4,582","4,404","4,569","4,470.20","3,964.65","3,900.07","4,238.95","185,790"
2013-01-21,"4,575","4,676","4,430","4,487","4,469.00","4,001.05","3,895.33","4,239.80","240,724"
2013-01-22,"4,487","4,670","4,487","4,670","4,512.00","4,046.90","3,898.28","4,242.18","353,470"
2013-01-23,"4,670","4,714","4,582","4,664","4,570.20","4,094.05","3,903.25","4,244.76","182,966"
2013-01-24,"4,626","4,721","4,525","4,588","4,595.60","4,137.40","3,909.05","4,247.13","188,549"
2013-01-25,"4,607","4,714","4,506","4,714","4,624.60","4,189.90","3,920.65","4,250.35","208,765"
2013-01-28,"4,740","4,778","4,651","4,714","4,670.00","4,242.70","3,931.40","4,254.57","148,954"
2013-01-29,"4,708","4,790","4,626","4,702","4,676.40","4,294.90","3,941.63","4,258.37","128,093"
2013-01-30,"4,702","4,771","4,613","4,664","4,676.40","4,340.80","3,953.67","4,261.48","143,499"
2013-01-31,"4,626","4,740","4,601","4,714","4,701.60","4,384.45","3,965.78","4,265.12","121,749"
2013-02-01,"4,746","4,759","4,607","4,670","4,692.80","4,430.30","3,976.65","4,268.60","110,368"
2013-02-04,"4,632","4,657","4,493","4,544","4,658.80","4,469.55","3,983.93","4,270.24","151,385"
2013-02-05,"4,525","4,740","4,493","4,733","4,665.00","4,517.95","3,993.42","4,272.45","194,653"
2013-02-06,"4,702","4,974","4,695","4,854","4,703.00","4,563.20","4,006.60","4,275.93","359,846"
2013-02-07,"4,873","4,955","4,778","4,904","4,741.00","4,607.80","4,022.00","4,279.47","158,499"
2013-02-08,"4,923","4,949","4,854","4,892","4,785.40","4,643.25","4,037.08","4,282.84","71,882"
2013-02-12,"4,911","4,911","4,740","4,771","4,830.80","4,657.15","4,051.32","4,285.05","86,983"
2013-02-13,"4,797","4,841","4,740","4,740","4,832.20","4,671.40","4,072.42","4,286.79","99,639"
2013-02-14,"4,822","4,949","4,759","4,949","4,851.20","4,700.20","4,101.75","4,290.70","163,205"
2013-02-15,"4,968","4,968","4,797","4,866","4,843.60","4,720.45","4,128.53","4,294.13","112,022"
2013-02-18,"4,898","4,898","4,727","4,822","4,829.60","4,733.10","4,152.58","4,297.23","137,499"
2013-02-19,"4,822","4,968","4,822","4,936","4,862.60","4,755.55","4,176.42","4,300.72","149,420"
2013-02-20,"4,961","4,961","4,860","4,917","4,898.00","4,767.90","4,198.78","4,304.52","99,963"
2013-02-21,"4,917","5,157","4,917","5,031","4,914.40","4,786.25","4,223.78","4,309.68","382,145"
2013-02-22,"5,050","5,081","4,987","5,031","4,947.40","4,808.40","4,244.88","4,315.80","99,382"
2013-02-25,"5,126","5,126","4,980","5,044","4,991.80","4,824.90","4,266.40","4,322.50","90,079"
2013-02-26,"5,025","5,025","4,961","4,961","4,996.80","4,837.25","4,287.17","4,328.30","105,711"
2013-02-27,"4,930","4,999","4,873","4,930","4,999.40","4,848.65","4,306.05","4,333.84","111,077"
2013-02-28,"4,949","5,025","4,873","4,904","4,974.00","4,860.65","4,324.50","4,337.16","135,489"
2013-03-04,"4,904","4,968","4,885","4,898","4,947.40","4,869.85","4,343.80","4,340.33","67,115"
2013-03-05,"4,936","5,025","4,904","4,968","4,932.20","4,884.75","4,361.42","4,343.86","69,224"
2013-03-06,"4,999","5,062","4,904","5,037","4,947.40","4,909.40","4,380.08","4,347.60","113,737"
2013-03-07,"5,088","5,094","4,955","5,006","4,962.60","4,923.05","4,399.18","4,351.03","123,836"
2013-03-08,"4,980","5,012","4,936","4,987","4,979.20","4,929.70","4,418.48","4,353.31","56,532"
2013-03-11,"5,025","5,025","4,746","4,778","4,955.20","4,923.40","4,435.25","4,354.32","196,365"
2013-03-12,"4,835","4,885","4,778","4,803","4,922.20","4,918.95","4,451.38","4,355.48","99,338"
2013-03-13,"4,904","4,904","4,797","4,904","4,895.60","4,925.60","4,469.93","4,357.32","90,160"
2013-03-14,"4,942","4,968","4,841","4,904","4,875.20","4,933.80","4,489.12","4,359.68","79,409"
2013-03-15,"4,936","4,987","4,898","4,936","4,865.00","4,933.15","4,508.32","4,361.06","53,904"
2013-03-18,"4,936","4,980","4,822","4,898","4,889.00","4,934.75","4,526.77","4,361.53","87,860"
2013-03-19,"4,949","4,949","4,866","4,873","4,903.00","4,937.30","4,545.02","4,360.27","65,931"
2013-03-20,"4,911","4,911","4,803","4,809","4,884.00","4,930.95","4,562.52","4,358.26","66,348"
2013-03-21,"4,816","4,892","4,727","4,778","4,858.80","4,924.00","4,579.60","4,356.89","99,673"
2013-03-22,"4,695","4,866","4,695","4,860","4,843.60","4,915.45","4,598.58","4,357.10","68,234"
2013-03-25,"4,923","4,923","4,809","4,828","4,829.60","4,905.30","4,617.03","4,357.94","68,381"
2013-03-26,"4,816","5,252","4,816","5,246","4,904.20","4,915.40","4,643.40","4,361.11","471,997"
2013-03-27,"5,316","5,423","5,176","5,366","5,015.60","4,935.65","4,671.87","4,365.28","321,429"
2013-03-28,"5,360","5,588","5,290","5,392","5,138.40","4,958.75","4,700.77","4,368.55","230,759"
2013-03-29,"5,392","5,499","5,290","5,455","5,257.40","4,986.30","4,729.25","4,372.88","129,547"
2013-04-01,"5,499","5,518","5,392","5,461","5,384.00","5,014.45","4,756.25","4,376.83","86,192"
2013-04-02,"5,531","5,537","5,347","5,347","5,404.20","5,033.40","4,782.82","4,380.14","140,404"
2013-04-03,"5,347","5,404","5,126","5,284","5,387.80","5,045.75","4,808.23","4,383.47","169,750"
2013-04-04,"5,246","5,354","5,056","5,354","5,380.20","5,063.15","4,834.72","4,388.80","238,012"
2013-04-05,"5,322","5,430","5,214","5,214","5,332.00","5,074.50","4,855.80","4,393.75","131,725"
2013-04-08,"5,214","5,252","5,025","5,157","5,271.20","5,093.45","4,874.88","4,398.76","161,797"
2013-04-09,"5,069","5,189","5,018","5,164","5,234.60","5,111.50","4,891.23","4,405.09","124,356"
2013-04-10,"5,183","5,278","5,138","5,227","5,223.20","5,127.65","4,903.47","4,410.68","60,296"
2013-04-11,"5,284","5,366","5,221","5,309","5,214.20","5,147.90","4,917.70","4,416.43","104,910"
2013-04-12,"5,341","5,341","5,271","5,309","5,233.20","5,166.55","4,933.30","4,422.28","76,275"
