from,to,cost
VDS0069,VDS0017,7102.002619
VDS0069,VDS0018,5996.504783
VDS0069,VDS0019,5772.949423
VDS0069,VDS0020,4430.141204
VDS0069,VDS0021,4601.129049
VDS0069,VDS0022,7440.522051
VDS0069,VDS0023,7444.490691
VDS0069,VDS0024,6654.50042
VDS0069,VDS0025,6481.917888
VDS0069,VDS0026,4377.150885
VDS0069,VDS0027,4750.419298
VDS0069,VDS0028,1520.959231
VDS0069,VDS0029,2346.816289
VDS0069,VDS0030,3177.583931
VDS0069,VDS0031,3134.179044
VDS0069,VDS0032,1523.322854
VDS0069,VDS0033,1434.805983
VDS0069,VDS0034,3909.239112
VDS0069,VDS0035,3836.685506
VDS0069,VDS0036,1749.986747
VDS0069,VDS0037,1737.098027
VDS0069,VDS0038,1358.177861
VDS0069,VDS0039,1386.854779
VDS0069,VDS0040,1718.651153
VDS0069,VDS0041,6236.954054
VDS0069,VDS0042,6199.810541
VDS0069,VDS0043,5599.292897
VDS0069,VDS0044,5564.91039
VDS0069,VDS0045,11530.83129
VDS0069,VDS0046,11419.98334
VDS0069,VDS0047,6813.612037
VDS0069,VDS0048,6583.907789
VDS0069,VDS0049,5523.691984
VDS0069,VDS0050,5537.470231
VDS0069,VDS0051,3868.160176
VDS0069,VDS0052,4008.383209
VDS0069,VDS0053,4500.054448
VDS0069,VDS0054,4489.05943
VDS0069,VDS0059,6751.289393
VDS0069,VDS0060,6695.988557
VDS0069,VDS0063,2935.38427
VDS0069,VDS0064,2911.533252
VDS0069,VDS0065,2002.752494
VDS0069,VDS0066,1998.808884
VDS0069,VDS0067,1704.236463
VDS0069,VDS0068,81.58092385
VDS0069,VDS0069,0.0
VDS0069,VDS0070,803.8596099
VDS0069,VDS0071,1602.020087
VDS0069,VDS0072,1561.446746
VDS0069,VDS0073,3508.197213
VDS0069,VDS0074,3368.692934
VDS0069,VDS0075,3081.573961
VDS0069,VDS0076,3119.822191
VDS0069,VDS0077,2819.831467
VDS0069,VDS0078,2423.6625
VDS0069,VDS0079,3551.744783
VDS0069,VDS0080,3597.836447
VDS0069,VDS0081,3892.374007
VDS0069,VDS0082,3880.377307
VDS0069,VDS0083,5621.761369
VDS0069,VDS0084,4625.382639
VDS0069,VDS0085,4566.624275
VDS0069,VDS0086,4509.411619
VDS0069,VDS0087,6093.632727
VDS0069,VDS0088,6155.603767
VDS0069,VDS0089,4700.253178
VDS0069,VDS0090,7676.705606
VDS0069,VDS0091,7757.139225
VDS0069,VDS0092,7701.737508
VDS0069,VDS0093,8582.133962
VDS0069,VDS0094,8535.14854
VDS0069,VDS0095,11133.6437
VDS0069,VDS0096,11084.56769
VDS0069,VDS0097,10338.13163
VDS0069,VDS0098,10308.69868
VDS0069,VDS0099,10580.57561
VDS0069,VDS0100,10596.43698
VDS0069,VDS0101,9325.744051
VDS0069,VDS0102,9291.110131
VDS0069,VDS0103,8152.88269
VDS0069,VDS0104,8171.188185
VDS0069,VDS0105,8690.597569
VDS0069,VDS0107,7973.134541
VDS0069,VDS0108,7943.759686
VDS0069,VDS0109,8540.353044
VDS0069,VDS0110,8552.415162
VDS0069,VDS0112,8434.018127
VDS0069,VDS0113,8413.580227
VDS0069,VDS0116,13070.58038
VDS0069,VDS0117,13028.63588
VDS0069,VDS0118,5067.924434
VDS0070,VDS0005,13440.68489
VDS0070,VDS0006,13358.78267
VDS0070,VDS0007,9671.908835
VDS0070,VDS0008,9582.520385
VDS0070,VDS0009,7907.988187
VDS0070,VDS0010,7982.237003
VDS0070,VDS0011,7389.095736
VDS0070,VDS0012,7415.691809
VDS0070,VDS0013,5947.601164
VDS0070,VDS0014,6071.847334
VDS0070,VDS0015,6431.697575
VDS0070,VDS0016,6244.79615
VDS0070,VDS0017,7874.10155
VDS0070,VDS0018,6783.03611
VDS0070,VDS0019,6559.531633
VDS0070,VDS0020,5230.413713
VDS0070,VDS0021,5397.834183
VDS0070,VDS0022,8196.616331
VDS0070,VDS0023,8198.697278
VDS0070,VDS0024,7411.359398
VDS0070,VDS0025,7236.265533
VDS0070,VDS0026,5148.862844
VDS0070,VDS0027,5521.781503
VDS0070,VDS0028,2289.70373
VDS0070,VDS0029,3149.626549
VDS0070,VDS0030,3941.777426
VDS0070,VDS0031,3904.940985
VDS0070,VDS0032,2145.279005
VDS0070,VDS0033,2041.100045
VDS0070,VDS0034,4445.747198
VDS0070,VDS0035,4376.106088
VDS0070,VDS0036,2233.657984
VDS0070,VDS0037,2200.332515
VDS0070,VDS0038,1065.690842
VDS0070,VDS0039,1060.762669
VDS0070,VDS0040,1091.746993
VDS0070,VDS0041,6794.429686
VDS0070,VDS0042,6751.995609
VDS0070,VDS0043,6090.829163
VDS0070,VDS0044,6052.130001
VDS0070,VDS0045,12089.376
VDS0070,VDS0046,11986.76312
VDS0070,VDS0047,7151.353568
VDS0070,VDS0048,6926.787018
VDS0070,VDS0049,5742.623365
VDS0070,VDS0050,5751.357428
VDS0070,VDS0051,3448.429358
VDS0070,VDS0052,3591.725035
VDS0070,VDS0053,4042.523186
VDS0070,VDS0054,4031.081623
VDS0070,VDS0059,7482.316109
VDS0070,VDS0060,7432.434806
VDS0070,VDS0063,3651.166614
VDS0070,VDS0064,3634.519419
VDS0070,VDS0065,2650.837111
VDS0070,VDS0066,2636.948571
VDS0070,VDS0067,1944.861204
VDS0070,VDS0068,874.7883044
VDS0070,VDS0069,803.8596099
VDS0070,VDS0070,0.0
VDS0070,VDS0071,1642.057534
VDS0070,VDS0072,1599.629325
VDS0070,VDS0073,2922.546307
VDS0070,VDS0074,2821.729529
VDS0070,VDS0075,2797.304141
VDS0070,VDS0076,2829.243432
VDS0070,VDS0077,2656.350494
VDS0070,VDS0078,2956.465862
VDS0070,VDS0079,3845.514982
VDS0070,VDS0080,3884.225416
VDS0070,VDS0081,4087.044865
VDS0070,VDS0082,4084.419254
VDS0070,VDS0083,5710.353466
VDS0070,VDS0084,5034.750952
VDS0070,VDS0085,4982.700424
VDS0070,VDS0086,4995.6854
VDS0070,VDS0087,6794.690002
VDS0070,VDS0088,6944.993572
VDS0070,VDS0089,5448.383299
VDS0070,VDS0090,8331.270208
VDS0070,VDS0091,8409.001431
VDS0070,VDS0092,8488.246759
VDS0070,VDS0093,9385.531188
VDS0070,VDS0094,9338.361788
VDS0070,VDS0095,11915.56038
VDS0070,VDS0096,11866.71386
VDS0070,VDS0097,11118.35983
VDS0070,VDS0098,11090.35078
VDS0070,VDS0099,11340.73157
VDS0070,VDS0100,11358.56253
VDS0070,VDS0101,10027.33151
VDS0070,VDS0102,9990.938599
VDS0070,VDS0103,8855.562653
VDS0070,VDS0104,8871.549456
VDS0070,VDS0105,9371.920147
VDS0070,VDS0107,8597.329326
VDS0070,VDS0108,8567.468332
VDS0070,VDS0109,9147.681152
VDS0070,VDS0110,9157.115064
VDS0070,VDS0112,8975.267369
VDS0070,VDS0113,8953.292474
VDS0070,VDS0116,13803.50917
VDS0070,VDS0117,13762.03504
VDS0070,VDS0118,4357.572514
VDS0071,VDS0005,12933.4323
VDS0071,VDS0006,12853.87597
VDS0071,VDS0007,9645.40966
VDS0071,VDS0008,9597.089219
VDS0071,VDS0009,8816.695171
VDS0071,VDS0010,8899.337133
VDS0071,VDS0011,7365.592631
VDS0071,VDS0012,7413.933151
VDS0071,VDS0013,6566.075055
VDS0071,VDS0014,6677.53124
VDS0071,VDS0015,5992.338925
VDS0071,VDS0016,5742.212234
VDS0071,VDS0017,7129.783133
VDS0071,VDS0018,6176.407115
VDS0071,VDS0019,5960.50786
VDS0071,VDS0020,4857.695151
VDS0071,VDS0021,4957.706775
VDS0071,VDS0022,7353.236825
VDS0071,VDS0023,7345.622733
VDS0071,VDS0024,6589.216123
VDS0071,VDS0025,6405.540972
VDS0071,VDS0026,4498.185789
VDS0071,VDS0027,4849.374987
VDS0071,VDS0028,2738.792704
VDS0071,VDS0029,3023.704658
VDS0071,VDS0030,3336.818422
VDS0071,VDS0031,3343.931423
VDS0071,VDS0032,1407.547737
VDS0071,VDS0033,1312.973873
VDS0071,VDS0034,3108.270175
VDS0071,VDS0035,3047.502381
VDS0071,VDS0036,1117.721002
VDS0071,VDS0037,1053.724226
VDS0071,VDS0038,725.7923495
VDS0071,VDS0039,772.2226952
VDS0071,VDS0040,1382.959728
VDS0071,VDS0041,5422.438894
VDS0071,VDS0042,5372.019096
VDS0071,VDS0043,4633.834406
VDS0071,VDS0044,4590.22942
VDS0071,VDS0045,10672.07416
VDS0071,VDS0046,10582.44871
VDS0071,VDS0047,5546.281093
VDS0071,VDS0048,5325.554344
VDS0071,VDS0049,4102.94597
VDS0071,VDS0050,4111.046806
VDS0071,VDS0051,2511.912557
VDS0071,VDS0052,2639.434726
VDS0071,VDS0053,3165.797312
VDS0071,VDS0054,3155.982331
VDS0071,VDS0059,6539.735164
VDS0071,VDS0060,6513.579941
VDS0071,VDS0063,4180.657041
VDS0071,VDS0064,4139.233791
VDS0071,VDS0065,3432.248237
VDS0071,VDS0066,3441.355787
VDS0071,VDS0067,3300.596556
VDS0071,VDS0068,1658.305533
VDS0071,VDS0069,1602.020087
VDS0071,VDS0070,1642.057534
VDS0071,VDS0071,0.0
VDS0071,VDS0072,43.02963649
VDS0071,VDS0073,2500.343716
VDS0071,VDS0074,2289.980941
VDS0071,VDS0075,1608.454577
VDS0071,VDS0076,1650.801675
VDS0071,VDS0077,1256.18849
VDS0071,VDS0078,1753.777668
VDS0071,VDS0079,2246.863429
VDS0071,VDS0080,2280.289298
VDS0071,VDS0081,2447.518028
VDS0071,VDS0082,2446.4822
VDS0071,VDS0083,4084.199625
VDS0071,VDS0084,3504.176854
VDS0071,VDS0085,3459.968201
VDS0071,VDS0086,3557.107933
VDS0071,VDS0087,5759.50273
VDS0071,VDS0088,6360.409233
VDS0071,VDS0089,5765.674924
VDS0071,VDS0090,8943.823833
VDS0071,VDS0091,9028.861961
VDS0071,VDS0092,8482.719314
VDS0071,VDS0093,8987.368432
VDS0071,VDS0094,8931.338105
VDS0071,VDS0095,11183.77111
VDS0071,VDS0096,11137.17895
VDS0071,VDS0097,10381.40511
VDS0071,VDS0098,10364.62678
VDS0071,VDS0099,10475.28495
VDS0071,VDS0100,10503.62675
VDS0071,VDS0101,8938.026488
VDS0071,VDS0102,8896.452281
VDS0071,VDS0103,7784.703038
VDS0071,VDS0104,7792.967565
VDS0071,VDS0105,8229.302075
VDS0071,VDS0107,7324.124843
VDS0071,VDS0108,7293.603473
VDS0071,VDS0109,7833.835396
VDS0071,VDS0110,7838.078833
VDS0071,VDS0112,7551.475443
VDS0071,VDS0113,7527.456358
VDS0071,VDS0116,12794.58199
VDS0071,VDS0117,12755.22305
VDS0071,VDS0118,5675.98933
VDS0072,VDS0005,12937.32899
VDS0072,VDS0006,12857.69164
VDS0072,VDS0007,9635.514523
VDS0072,VDS0008,9586.127774
VDS0072,VDS0009,8784.949827
VDS0072,VDS0010,8867.443882
VDS0072,VDS0011,7354.544926
VDS0072,VDS0012,7402.360938
VDS0072,VDS0013,6539.429253
VDS0072,VDS0014,6651.227371
VDS0072,VDS0015,5991.444991
VDS0072,VDS0016,5742.899177
VDS0072,VDS0017,7138.66661
VDS0072,VDS0018,6180.521089
VDS0072,VDS0019,5964.217631
VDS0072,VDS0020,4853.653807
VDS0072,VDS0021,4955.715994
VDS0072,VDS0022,7365.280012
VDS0072,VDS0023,7357.963665
VDS0072,VDS0024,6600.173053
VDS0072,VDS0025,6416.648424
VDS0072,VDS0026,4501.813325
VDS0072,VDS0027,4854.146919
VDS0072,VDS0028,2709.690454
VDS0072,VDS0029,3008.829502
VDS0072,VDS0030,3336.717387
VDS0072,VDS0031,3342.483572
VDS0072,VDS0032,1400.420851
VDS0072,VDS0033,1304.083456
VDS0072,VDS0034,3134.387032
VDS0072,VDS0035,3073.151824
VDS0072,VDS0036,1123.815375
VDS0072,VDS0037,1060.5203
VDS0072,VDS0038,692.552387
VDS0072,VDS0039,740.1546239
VDS0072,VDS0040,1356.097003
VDS0072,VDS0041,5451.713772
VDS0072,VDS0042,5401.586565
VDS0072,VDS0043,4666.249703
VDS0072,VDS0044,4622.837217
VDS0072,VDS0045,10704.11389
VDS0072,VDS0046,10614.00312
VDS0072,VDS0047,5585.820037
VDS0072,VDS0048,5364.86294
VDS0072,VDS0049,4144.864661
VDS0072,VDS0050,4153.052139
VDS0072,VDS0051,2533.66252
VDS0072,VDS0052,2662.104475
VDS0072,VDS0053,3187.440022
VDS0072,VDS0054,3177.55286
VDS0072,VDS0059,6554.482264
VDS0072,VDS0060,6527.548515
VDS0072,VDS0063,4153.500942
VDS0072,VDS0064,4112.521734
VDS0072,VDS0065,3398.994979
VDS0072,VDS0066,3407.726935
VDS0072,VDS0067,3259.200582
VDS0072,VDS0068,1618.282559
VDS0072,VDS0069,1561.446746
VDS0072,VDS0070,1599.629325
VDS0072,VDS0071,43.02963649
VDS0072,VDS0072,0.0
VDS0072,VDS0073,2505.672843
VDS0072,VDS0074,2297.571499
VDS0072,VDS0075,1635.427608
VDS0072,VDS0076,1677.589251
VDS0072,VDS0077,1290.307549
VDS0072,VDS0078,1770.042792
VDS0072,VDS0079,2285.348607
VDS0072,VDS0080,2319.146461
VDS0072,VDS0081,2489.365713
VDS0072,VDS0082,2488.124976
VDS0072,VDS0083,4127.22926
VDS0072,VDS0084,3539.457017
VDS0072,VDS0085,3494.839884
VDS0072,VDS0086,3588.114529
VDS0072,VDS0087,5776.814235
VDS0072,VDS0088,6364.016329
VDS0072,VDS0089,5745.100367
VDS0072,VDS0090,8918.392235
VDS0072,VDS0091,9003.297221
VDS0072,VDS0092,8471.811323
VDS0072,VDS0093,8987.124988
VDS0072,VDS0094,8931.317592
VDS0072,VDS0095,11193.74256
VDS0072,VDS0096,11147.0732
VDS0072,VDS0097,10391.32914
VDS0072,VDS0098,10374.21444
VDS0072,VDS0099,10489.08771
VDS0072,VDS0100,10517.11694
VDS0072,VDS0101,8958.483583
VDS0072,VDS0102,8917.067704
VDS0072,VDS0103,7804.199295
VDS0072,VDS0104,7812.721247
VDS0072,VDS0105,8251.324317
VDS0072,VDS0107,7350.385496
VDS0072,VDS0108,7319.878676
VDS0072,VDS0109,7861.685017
VDS0072,VDS0110,7866.11644
VDS0072,VDS0112,7583.349406
VDS0072,VDS0113,7559.404692
VDS0072,VDS0116,12813.23234
VDS0072,VDS0117,12773.80197
VDS0072,VDS0118,5643.477149
VDS0073,VDS0005,15389.98637
VDS0073,VDS0006,15311.28087
VDS0073,VDS0007,12131.80246
VDS0073,VDS0008,12076.85217
VDS0073,VDS0009,10828.46695
VDS0073,VDS0010,10903.33919
VDS0073,VDS0011,9845.825763
VDS0073,VDS0012,9890.529514
VDS0073,VDS0013,8790.692228
VDS0073,VDS0014,8910.801246
VDS0073,VDS0015,8485.33699
VDS0073,VDS0016,8228.326703
VDS0073,VDS0017,9535.321631
VDS0073,VDS0018,8638.332537
VDS0073,VDS0019,8426.241289
VDS0073,VDS0020,7357.795732
VDS0073,VDS0021,7454.538084
VDS0073,VDS0022,9707.746581
VDS0073,VDS0023,9694.845168
VDS0073,VDS0024,8966.094822
VDS0073,VDS0025,8781.035872
VDS0073,VDS0026,6967.920735
VDS0073,VDS0027,7308.99187
VDS0073,VDS0028,4979.51458
VDS0073,VDS0029,5483.348491
VDS0073,VDS0030,5829.006979
VDS0073,VDS0031,5840.193074
VDS0073,VDS0032,3905.938796
VDS0073,VDS0033,3808.248226
VDS0073,VDS0034,5210.972082
VDS0073,VDS0035,5167.6122
VDS0073,VDS0036,3596.09452
VDS0073,VDS0037,3530.183077
VDS0073,VDS0038,2207.038679
VDS0073,VDS0039,2163.805901
VDS0073,VDS0040,1832.015369
VDS0073,VDS0041,7302.486546
VDS0073,VDS0042,7240.6595
VDS0073,VDS0043,6395.761619
VDS0073,VDS0044,6344.317982
VDS0073,VDS0045,12288.39184
VDS0073,VDS0046,12229.4928
VDS0073,VDS0047,6706.927308
VDS0073,VDS0048,6527.554182
VDS0073,VDS0049,5040.344075
VDS0073,VDS0050,5028.843962
VDS0073,VDS0051,1012.819353
VDS0073,VDS0052,1110.753974
VDS0073,VDS0053,1314.111125
VDS0073,VDS0054,1302.972117
VDS0073,VDS0059,8848.127197
VDS0073,VDS0060,8837.693385
VDS0073,VDS0063,6427.70588
VDS0073,VDS0064,6398.608856
VDS0073,VDS0065,5507.713232
VDS0073,VDS0066,5501.224668
VDS0073,VDS0067,4839.949239
VDS0073,VDS0068,3589.093497
VDS0073,VDS0069,3508.197213
VDS0073,VDS0070,2922.546307
VDS0073,VDS0071,2500.343716
VDS0073,VDS0072,2505.672843
VDS0073,VDS0073,0.0
VDS0073,VDS0074,244.9597007
VDS0073,VDS0075,1409.94221
VDS0073,VDS0076,1386.638153
VDS0073,VDS0077,1845.662004
VDS0073,VDS0078,4130.08467
VDS0073,VDS0079,3895.876168
VDS0073,VDS0080,3895.205329
VDS0073,VDS0081,3704.51322
VDS0073,VDS0082,3736.056435
VDS0073,VDS0083,4536.800266
VDS0073,VDS0084,5185.797151
VDS0073,VDS0085,5170.024031
VDS0073,VDS0086,5453.092399
VDS0073,VDS0087,8020.472612
VDS0073,VDS0088,8826.255557
VDS0073,VDS0089,8136.556586
VDS0073,VDS0090,11184.24651
VDS0073,VDS0091,11264.96048
VDS0073,VDS0092,10963.30158
VDS0073,VDS0093,11476.39764
VDS0073,VDS0094,11419.27212
VDS0073,VDS0095,13561.33389
VDS0073,VDS0096,13516.13106
VDS0073,VDS0097,12761.53564
VDS0073,VDS0098,12750.27659
VDS0073,VDS0099,12781.71605
VDS0073,VDS0100,12816.59501
VDS0073,VDS0101,11081.6046
VDS0073,VDS0102,11035.54406
VDS0073,VDS0103,9967.105225
VDS0073,VDS0104,9968.005576
VDS0073,VDS0105,10330.4072
VDS0073,VDS0107,9284.135759
VDS0073,VDS0108,9253.583656
VDS0073,VDS0109,9716.930038
VDS0073,VDS0110,9712.60667
VDS0073,VDS0112,9236.170805
VDS0073,VDS0113,9208.462081
VDS0073,VDS0116,14969.29143
VDS0073,VDS0117,14932.19047
VDS0073,VDS0118,4746.820897
VDS0074,VDS0005,15159.32396
VDS0074,VDS0006,15080.76677
VDS0074,VDS0007,11931.34629
VDS0074,VDS0008,11879.3068
VDS0074,VDS0009,10714.30373
VDS0074,VDS0010,10790.30547
VDS0074,VDS0011,9647.794721
VDS0074,VDS0012,9693.904224
VDS0074,VDS0013,8643.821431
VDS0074,VDS0014,8762.792505
VDS0074,VDS0015,8265.219354
VDS0074,VDS0016,8005.60878
VDS0074,VDS0017,9299.763159
VDS0074,VDS0018,8409.888551
VDS0074,VDS0019,8198.559939
VDS0074,VDS0020,7143.90476
VDS0074,VDS0021,7236.883681
VDS0074,VDS0022,9468.593824
VDS0074,VDS0023,9455.408258
VDS0074,VDS0024,8728.55162
VDS0074,VDS0025,8543.469498
VDS0074,VDS0026,6741.68226
VDS0074,VDS0027,7080.749627
VDS0074,VDS0028,4820.157466
VDS0074,VDS0029,5289.792696
VDS0074,VDS0030,5609.579767
VDS0074,VDS0031,5622.781163
VDS0074,VDS0032,3697.450444
VDS0074,VDS0033,3601.64265
VDS0074,VDS0034,4967.00003
VDS0074,VDS0035,4923.91832
VDS0074,VDS0036,3375.938574
VDS0074,VDS0037,3309.887802
VDS0074,VDS0038,2043.155312
VDS0074,VDS0039,2003.207236
VDS0074,VDS0040,1731.434681
VDS0074,VDS0041,7058.462658
VDS0074,VDS0042,6996.744607
VDS0074,VDS0043,6152.822799
VDS0074,VDS0044,6101.459362
VDS0074,VDS0045,12052.83032
VDS0074,VDS0046,11992.90579
VDS0074,VDS0047,6482.194755
VDS0074,VDS0048,6300.680069
VDS0074,VDS0049,4818.747654
VDS0074,VDS0050,4808.033903
VDS0074,VDS0051,874.3115455
VDS0074,VDS0052,991.9145398
VDS0074,VDS0053,1288.983833
VDS0074,VDS0054,1277.425982
VDS0074,VDS0059,8607.072644
VDS0074,VDS0060,8597.302971
VDS0074,VDS0063,6272.869401
VDS0074,VDS0064,6241.930981
VDS0074,VDS0065,5371.344483
VDS0074,VDS0066,5366.655918
VDS0074,VDS0067,4755.438824
VDS0074,VDS0068,3448.844372
VDS0074,VDS0069,3368.692934
VDS0074,VDS0070,2821.729529
VDS0074,VDS0071,2289.980941
VDS0074,VDS0072,2297.571499
VDS0074,VDS0073,244.9597007
VDS0074,VDS0074,0.0
VDS0074,VDS0075,1167.419447
VDS0074,VDS0076,1145.212481
VDS0074,VDS0077,1600.711098
VDS0074,VDS0078,3897.545597
VDS0074,VDS0079,3651.381884
VDS0074,VDS0080,3650.962958
VDS0074,VDS0081,3464.934927
VDS0074,VDS0082,3495.964764
VDS0074,VDS0083,4336.03763
VDS0074,VDS0084,4942.796223
VDS0074,VDS0085,4926.614144
VDS0074,VDS0086,5208.260406
VDS0074,VDS0087,7778.101192
VDS0074,VDS0088,8598.4522
VDS0074,VDS0089,7964.710917
VDS0074,VDS0090,11037.54238
VDS0074,VDS0091,11119.01042
VDS0074,VDS0092,10765.29237
VDS0074,VDS0093,11254.0039
VDS0074,VDS0094,11196.47548
VDS0074,VDS0095,13322.80155
VDS0074,VDS0096,13277.69735
VDS0074,VDS0097,12523.29442
VDS0074,VDS0098,12512.42067
VDS0074,VDS0099,12539.76997
VDS0074,VDS0100,12574.88816
VDS0074,VDS0101,10836.77929
VDS0074,VDS0102,10790.69634
VDS0074,VDS0103,9722.717814
VDS0074,VDS0104,9723.531478
VDS0074,VDS0105,10085.45714
VDS0074,VDS0107,9039.77308
VDS0074,VDS0108,9009.215938
VDS0074,VDS0109,9473.669783
VDS0074,VDS0110,9469.48455
VDS0074,VDS0112,8996.945367
VDS0074,VDS0113,8969.316394
VDS0074,VDS0116,14724.52168
VDS0074,VDS0117,14687.4387
VDS0074,VDS0118,4900.346986
VDS0075,VDS0005,14146.66999
VDS0075,VDS0006,14069.27231
VDS0075,VDS0007,11125.96115
VDS0075,VDS0008,11092.23677
VDS0075,VDS0009,10406.82228
VDS0075,VDS0010,10488.28661
VDS0075,VDS0011,8866.793378
VDS0075,VDS0012,8921.549221
VDS0075,VDS0013,8174.522886
VDS0075,VDS0014,8285.955212
VDS0075,VDS0015,7343.385693
VDS0075,VDS0016,7066.203944
VDS0075,VDS0017,8256.722088
VDS0075,VDS0018,7425.963633
VDS0075,VDS0019,7221.251315
VDS0075,VDS0020,6273.106286
VDS0075,VDS0021,6338.645496
VDS0075,VDS0022,8393.777653
VDS0075,VDS0023,8377.970774
VDS0075,VDS0024,7669.559697
VDS0075,VDS0025,7484.651559
VDS0075,VDS0026,5782.769546
VDS0075,VDS0027,6104.19301
VDS0075,VDS0028,4343.886623
VDS0075,VDS0029,4582.659075
VDS0075,VDS0030,4713.009049
VDS0075,VDS0031,4741.286322
VDS0075,VDS0032,2927.924923
VDS0075,VDS0033,2850.809815
VDS0075,VDS0034,3845.712063
VDS0075,VDS0035,3807.364717
VDS0075,VDS0036,2523.22448
VDS0075,VDS0037,2458.753764
VDS0075,VDS0038,1763.38371
VDS0075,VDS0039,1753.348907
VDS0075,VDS0040,1881.699005
VDS0075,VDS0041,5894.115415
VDS0075,VDS0042,5831.951648
VDS0075,VDS0043,4985.824243
VDS0075,VDS0044,4934.375792
VDS0075,VDS0045,10895.5618
VDS0075,VDS0046,10833.24393
VDS0075,VDS0047,5362.943915
VDS0075,VDS0048,5173.729472
VDS0075,VDS0049,3717.626389
VDS0075,VDS0050,3710.382399
VDS0075,VDS0051,948.9682175
VDS0075,VDS0052,1059.776633
VDS0075,VDS0053,1591.726794
VDS0075,VDS0054,1582.941705
VDS0075,VDS0059,7515.041556
VDS0075,VDS0060,7511.982294
VDS0075,VDS0063,5788.882788
VDS0075,VDS0064,5747.662368
VDS0075,VDS0065,5014.210677
VDS0075,VDS0066,5019.874138
VDS0075,VDS0067,4697.508528
VDS0075,VDS0068,3151.712454
VDS0075,VDS0069,3081.573961
VDS0075,VDS0070,2797.304141
VDS0075,VDS0071,1608.454577
VDS0075,VDS0072,1635.427608
VDS0075,VDS0073,1409.94221
VDS0075,VDS0074,1167.419447
VDS0075,VDS0075,0.0
VDS0075,VDS0076,43.21853199
VDS0075,VDS0077,487.9508446
VDS0075,VDS0078,2915.845117
VDS0075,VDS0079,2491.139004
VDS0075,VDS0080,2488.514286
VDS0075,VDS0081,2300.896233
VDS0075,VDS0082,2330.849063
VDS0075,VDS0083,3337.962364
VDS0075,VDS0084,3775.877655
VDS0075,VDS0085,3760.414198
VDS0075,VDS0086,4052.045484
VDS0075,VDS0087,6672.961952
VDS0075,VDS0088,7618.743422
VDS0075,VDS0089,7356.967755
VDS0075,VDS0090,10551.54283
VDS0075,VDS0091,10636.74115
VDS0075,VDS0092,9979.371289
VDS0075,VDS0093,10306.12827
VDS0075,VDS0094,10245.90657
VDS0075,VDS0095,12249.5984
VDS0075,VDS0096,12205.381
VDS0075,VDS0097,11453.23675
VDS0075,VDS0098,11445.68403
VDS0075,VDS0099,11435.03007
VDS0075,VDS0100,11472.59564
VDS0075,VDS0101,9692.565913
VDS0075,VDS0102,9645.785343
VDS0075,VDS0103,8588.51641
VDS0075,VDS0104,8587.742689
VDS0075,VDS0105,8935.781921
VDS0075,VDS0107,7877.131668
VDS0075,VDS0108,7846.610486
VDS0075,VDS0109,8307.106633
VDS0075,VDS0110,8302.709141
VDS0075,VDS0112,7832.312249
VDS0075,VDS0113,7804.819007
VDS0075,VDS0116,13581.09896
VDS0075,VDS0117,13544.4741
VDS0075,VDS0118,5830.000686
VDS0076,VDS0005,14185.13273
VDS0076,VDS0006,14107.7778
VDS0076,VDS0007,11168.57063
VDS0076,VDS0008,11134.99685
VDS0076,VDS0009,10447.53619
VDS0076,VDS0010,10528.93478
VDS0076,VDS0011,8909.652631
VDS0076,VDS0012,8964.462148
VDS0076,VDS0013,8216.828729
VDS0076,VDS0014,8328.331279
VDS0076,VDS0015,7384.591632
VDS0076,VDS0016,7107.076172
VDS0076,VDS0017,8294.286181
VDS0076,VDS0018,7465.689999
VDS0076,VDS0019,7261.18346
VDS0076,VDS0020,6315.230178
VDS0076,VDS0021,6380.360524
VDS0076,VDS0022,8429.774601
VDS0076,VDS0023,8413.821372
VDS0076,VDS0024,7706.442282
VDS0076,VDS0025,7521.5601
VDS0076,VDS0026,5823.344432
VDS0076,VDS0027,6144.272446
VDS0076,VDS0028,4385.719645
VDS0076,VDS0029,4625.877441
VDS0076,VDS0030,4754.957182
VDS0076,VDS0031,4783.445888
VDS0076,VDS0032,2971.132678
VDS0076,VDS0033,2894.02779
VDS0076,VDS0034,3879.04388
VDS0076,VDS0035,3841.14662
VDS0076,VDS0036,2566.155709
VDS0076,VDS0037,2501.713619
VDS0076,VDS0038,1798.5351
VDS0076,VDS0039,1787.702633
VDS0076,VDS0040,1905.243141
VDS0076,VDS0041,5919.854636
VDS0076,VDS0042,5857.486299
VDS0076,VDS0043,5009.834537
VDS0076,VDS0044,4958.274164
VDS0076,VDS0045,10913.12821
VDS0076,VDS0046,10851.4965
VDS0076,VDS0047,5373.291213
VDS0076,VDS0048,5185.155142
VDS0076,VDS0049,3725.103861
VDS0076,VDS0050,3717.427881
VDS0076,VDS0051,906.5425044
VDS0076,VDS0052,1016.768785
VDS0076,VDS0053,1548.686565
VDS0076,VDS0054,1539.921043
VDS0076,VDS0059,7550.073979
VDS0076,VDS0060,7547.440298
VDS0076,VDS0063,5831.084464
VDS0076,VDS0064,5789.950504
VDS0076,VDS0065,5054.774068
VDS0076,VDS0066,5060.293731
VDS0076,VDS0067,4732.498805
VDS0076,VDS0068,3190.223299
VDS0076,VDS0069,3119.822191
VDS0076,VDS0070,2829.243432
VDS0076,VDS0071,1650.801675
VDS0076,VDS0072,1677.589251
